Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2015-01-01,KTML,30.364883422851562,31.300495147705078,30.364883422851562,31.300495147705078,28.56048583984375,750096
2015-01-02,KTML,31.887380599975586,32.86552047729492,31.700258255004883,32.788970947265625,29.918663024902344,2091570
2015-01-05,KTML,32.406219482421875,33.384361267089844,31.47060775756836,32.54230880737305,29.693593978881836,2023967
2015-01-06,KTML,32.65288162231445,33.34183120727539,31.997953414916992,32.11703109741211,29.305545806884766,1254472
2015-01-07,KTML,31.895885467529297,32.908050537109375,31.895885467529297,32.703914642333984,29.84105110168457,1101043
2015-01-08,KTML,32.703914642333984,34.33698272705078,32.703914642333984,34.14986038208008,31.160425186157227,3729321
2015-01-09,KTML,34.430545806884766,35.808448791503906,34.405029296875,34.5921516418457,31.56399154663086,2416063
2015-01-12,KTML,34.61766815185547,35.21305847167969,34.36249923706055,34.694217681884766,31.657129287719727,1611297
2015-01-13,KTML,34.47307586669922,35.672359466552734,34.47307586669922,35.4342041015625,32.33233642578125,1091049
2015-01-14,KTML,35.08547592163086,36.99072265625,35.08547592163086,36.59096145629883,33.38783645629883,1904046
2015-01-15,KTML,37.00773239135742,37.67967224121094,36.78658676147461,36.9141731262207,33.6827507019043,1089874
2015-01-16,KTML,37.926334381103516,38.75988006591797,37.25439453125,38.138973236083984,34.800331115722656,2309663
2015-01-19,KTML,38.53023147583008,39.96767044067383,38.3601188659668,39.44032669067383,35.987770080566406,665446
2015-01-20,KTML,39.338260650634766,40.40145492553711,38.453678131103516,40.05272674560547,36.54655838012695,1374393
2015-01-21,KTML,40.14628982543945,40.57156753540039,38.70884704589844,39.41481018066406,35.9644775390625,1076941
2015-01-22,KTML,39.2617073059082,40.06123352050781,38.49620819091797,39.11711502075195,35.69284439086914,1156301
2015-01-23,KTML,39.1256217956543,39.54239273071289,38.402645111083984,38.91297912597656,35.50658416748047,343892
2015-01-26,KTML,40.85224914550781,40.85224914550781,40.85224914550781,40.85224914550781,37.276092529296875,526713
2015-01-27,KTML,42.697959899902344,42.89358901977539,41.8474006652832,42.45980453491211,38.7429313659668,2499538
2015-01-28,KTML,42.485321044921875,44.22896194458008,41.039371490478516,43.361392974853516,39.565582275390625,4102017
2015-01-29,KTML,43.3784065246582,43.76115417480469,41.889930725097656,43.11473083496094,39.34051513671875,748333
2015-01-30,KTML,42.187625885009766,45.266639709472656,42.187625885009766,45.156070709228516,41.20315933227539,3144998
2015-02-02,KTML,45.70893096923828,47.4100456237793,45.70893096923828,47.4100456237793,43.25982666015625,1597188
2015-02-03,KTML,48.396690368652344,48.396690368652344,46.13420867919922,46.35535430908203,42.297462463378906,898822
2015-02-04,KTML,45.419742584228516,46.86568832397461,45.0880241394043,45.44525909423828,41.467037200927734,748921
2015-02-05,KTML,45.44525909423828,45.44525909423828,45.44525909423828,45.44525909423828,41.467037200927734,0
2015-02-06,KTML,46.05765914916992,47.71624755859375,46.05765914916992,47.29096603393555,43.15117263793945,1075177
2015-02-09,KTML,48.69438552856445,49.162193298339844,48.40519714355469,48.55829620361328,44.30755615234375,867078
2015-02-10,KTML,49.33230209350586,50.09780502319336,48.481746673583984,49.23874282836914,44.928443908691406,647222
2015-02-11,KTML,49.33230209350586,49.75758361816406,48.481746673583984,48.8134651184082,44.54039001464844,339189
2015-02-12,KTML,48.32014083862305,48.4392204284668,46.3808708190918,47.18039321899414,43.050270080566406,495557
2015-02-13,KTML,46.02363586425781,47.63119125366211,45.419742584228516,47.35050582885742,43.20549774169922,342128
2015-02-16,KTML,46.39788055419922,47.537628173828125,45.07951736450195,46.35535430908203,42.44997024536133,359176
2015-02-17,KTML,46.5679931640625,47.63119125366211,45.7259407043457,46.48293685913086,42.56679916381836,312736
2015-02-18,KTML,46.78063201904297,46.78063201904297,45.75996398925781,45.93857955932617,42.06830596923828,122860
2015-02-19,KTML,46.2277717590332,46.35535430908203,45.930076599121094,46.0406494140625,42.161773681640625,67014
2015-02-20,KTML,45.504798889160156,45.504798889160156,43.744144439697266,44.28850173950195,40.557247161865234,223383
