Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2015-01-01,AKBL,20.16521644592285,20.39130401611328,20.008695602416992,20.191303253173828,8.83173656463623,1246600
2015-01-02,AKBL,20.173912048339844,20.434782028198242,19.939130783081055,19.973913192749023,8.73664665222168,2449500
2015-01-05,AKBL,20.0,20.399999618530273,19.947826385498047,20.27825927734375,8.869770050048828,3673100
2015-01-06,AKBL,20.34782600402832,20.373912811279297,20.0,20.052173614501953,8.770879745483398,1507075
2015-01-07,AKBL,20.052173614501953,20.339130401611328,20.052173614501953,20.173912048339844,8.824129104614258,836625
2015-01-08,AKBL,20.173912048339844,20.304346084594727,20.069564819335938,20.23478126525879,8.850753784179688,909650
2015-01-09,AKBL,20.304346084594727,21.243478775024414,20.304346084594727,21.04347801208496,9.204479217529297,10246500
2015-01-12,AKBL,20.956520080566406,21.478260040283203,20.956520080566406,21.26956558227539,9.303370475769043,4134250
2015-01-13,AKBL,21.42608642578125,21.42608642578125,20.747825622558594,20.8521728515625,9.120800971984863,2752525
2015-01-14,AKBL,20.878259658813477,20.913042068481445,20.50434684753418,20.765216827392578,9.082765579223633,2961825
2015-01-15,AKBL,20.869564056396484,21.086956024169922,20.69565200805664,20.8521728515625,9.120800971984863,2212025
2015-01-16,AKBL,21.04347801208496,21.04347801208496,20.869564056396484,20.96521759033203,9.170249938964844,1172425
2015-01-19,AKBL,20.973913192749023,21.226085662841797,20.973913192749023,21.182607650756836,9.265336990356445,2178100
2015-01-20,AKBL,21.217390060424805,21.217390060424805,20.904346466064453,21.208694458007812,9.276745796203613,1501900
2015-01-21,AKBL,21.191303253173828,21.521738052368164,21.173912048339844,21.38260841369629,9.352815628051758,3996825
2015-01-22,AKBL,21.217390060424805,21.50434684753418,21.200000762939453,21.23478126525879,9.288156509399414,2951475
2015-01-23,AKBL,21.173912048339844,21.408695220947266,21.0,21.1130428314209,9.234907150268555,2134975
2015-01-26,AKBL,21.008695602416992,21.69565200805664,20.869564056396484,21.408695220947266,9.364227294921875,5333125
