Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2015-01-01,ANL,5.86313009262085,6.078829765319824,5.73567008972168,6.000393867492676,6.000393867492676,2760448
2015-01-02,ANL,6.127852916717529,6.27492094039917,6.059220790863037,6.1670708656311035,6.1670708656311035,4386221
2015-01-05,ANL,6.088634967803955,6.206289768218994,6.03961181640625,6.088634967803955,6.088634967803955,1717057
2015-01-06,ANL,6.0984392166137695,6.176876068115234,5.853324890136719,5.9121527671813965,5.9121527671813965,1615573
2015-01-07,ANL,5.941565990447998,6.020002841949463,5.882739067077637,5.902348041534424,5.902348041534424,631338
2015-01-08,ANL,5.902348041534424,5.970980167388916,5.833715915679932,5.86313009262085,5.86313009262085,540054
2015-01-09,ANL,5.961174964904785,6.01019811630249,5.882739067077637,5.931762218475342,5.931762218475342,714973
2015-01-12,ANL,5.980784893035889,6.020002841949463,5.86313009262085,5.921957015991211,5.921957015991211,1110707
2015-01-13,ANL,5.980784893035889,5.980784893035889,5.8435211181640625,5.882739067077637,5.882739067077637,1443205
2015-01-14,ANL,5.970980167388916,6.27492094039917,5.941565990447998,6.147461891174316,6.147461891174316,5460721
2015-01-15,ANL,6.216094017028809,6.559254169464111,6.176876068115234,6.3141398429870605,6.3141398429870605,11160616
2015-01-16,ANL,6.333748817443848,6.421989917755127,6.127852916717529,6.186679840087891,6.186679840087891,2846633
2015-01-19,ANL,6.1964850425720215,6.353357791900635,6.127852916717529,6.186679840087891,6.186679840087891,1673710
2015-01-20,ANL,6.2258992195129395,6.2258992195129395,5.990589141845703,6.059220790863037,6.059220790863037,1182102
2015-01-21,ANL,6.029807090759277,6.157267093658447,6.000393867492676,6.078829765319824,6.078829765319824,1503891
2015-01-22,ANL,5.990589141845703,6.3141398429870605,5.990589141845703,6.088634967803955,6.088634967803955,2500875
2015-01-23,ANL,6.078829765319824,6.127852916717529,5.980784893035889,6.01019811630249,6.01019811630249,455910
2015-01-26,ANL,6.1964850425720215,6.235702991485596,5.970980167388916,5.990589141845703,5.990589141845703,1496241
2015-01-27,ANL,6.029807090759277,6.029807090759277,5.833715915679932,5.921957015991211,5.921957015991211,1168843
2015-01-28,ANL,5.931762218475342,6.069025993347168,5.853324890136719,5.892542839050293,5.892542839050293,778208
2015-01-29,ANL,5.882739067077637,5.961174964904785,5.882739067077637,5.921957015991211,5.921957015991211,533424
2015-01-30,ANL,5.961174964904785,6.000393867492676,5.833715915679932,5.892542839050293,5.892542839050293,997494
2015-02-02,ANL,5.980784893035889,6.088634967803955,5.853324890136719,5.9121527671813965,5.9121527671813965,1299904
2015-02-03,ANL,5.961174964904785,5.961174964904785,5.794497966766357,5.882739067077637,5.882739067077637,1461563
2015-02-04,ANL,5.882739067077637,6.069025993347168,5.833715915679932,5.9121527671813965,5.9121527671813965,3083767
2015-02-05,ANL,5.9121527671813965,5.9121527671813965,5.9121527671813965,5.9121527671813965,5.9121527671813965,0
2015-02-06,ANL,5.931762218475342,6.059220790863037,5.882739067077637,5.9121527671813965,5.9121527671813965,1114276
2015-02-09,ANL,5.980784893035889,5.980784893035889,5.794497966766357,5.833715915679932,5.833715915679932,1542138
2015-02-10,ANL,6.0984392166137695,6.176876068115234,5.882739067077637,5.9121527671813965,5.9121527671813965,2371854
2015-02-11,ANL,5.980784893035889,5.990589141845703,5.804302215576172,5.833715915679932,5.833715915679932,1073989
2015-02-12,ANL,5.833715915679932,5.833715915679932,5.490555763244629,5.568993091583252,5.568993091583252,2362674
2015-02-13,ANL,5.568993091583252,5.686647891998291,5.539578914642334,5.608211040496826,5.608211040496826,1002594
2015-02-16,ANL,5.676843166351318,5.676843166351318,5.519969940185547,5.598405838012695,5.598405838012695,482428
2015-02-17,ANL,5.608211040496826,5.657234191894531,5.4121198654174805,5.470946788787842,5.470946788787842,693044
2015-02-18,ANL,5.470946788787842,5.578796863555908,5.274856090545654,5.529774188995361,5.529774188995361,1556927
2015-02-19,ANL,5.539578914642334,5.823911190032959,5.539578914642334,5.686647891998291,5.686647891998291,1074499
2015-02-20,ANL,5.598405838012695,5.755280017852783,5.50036096572876,5.539578914642334,5.539578914642334,766479
2015-02-23,ANL,5.539578914642334,5.608211040496826,5.490555763244629,5.539578914642334,5.539578914642334,168798
2015-02-24,ANL,5.588602066040039,5.588602066040039,5.441533088684082,5.4611430168151855,5.4611430168151855,397263
2015-02-25,ANL,5.490555763244629,5.529774188995361,5.392510890960693,5.402315139770508,5.402315139770508,573202
2015-02-26,ANL,5.392510890960693,5.451337814331055,5.3140740394592285,5.382706165313721,5.382706165313721,440611
2015-02-27,ANL,5.353291988372803,5.470946788787842,5.274856090545654,5.304268836975098,5.304268836975098,260592
2015-03-02,ANL,5.255247116088867,5.3434882164001465,5.000328063964844,5.117982864379883,5.117982864379883,961286
2015-03-03,ANL,5.117982864379883,5.147396087646484,4.970913887023926,5.098373889923096,5.098373889923096,472738
2015-03-04,ANL,5.196418762207031,5.196418762207031,5.0297417640686035,5.068960189819336,5.068960189819336,349327
2015-03-05,ANL,5.10817813873291,5.147396087646484,5.049351215362549,5.078763961791992,5.078763961791992,316179
2015-03-06,ANL,5.10817813873291,5.167006015777588,5.019937038421631,5.147396087646484,5.147396087646484,439081
2015-03-09,ANL,5.098373889923096,5.196418762207031,5.049351215362549,5.068960189819336,5.068960189819336,152479
2015-03-10,ANL,5.0297417640686035,5.196418762207031,4.9120869636535645,5.019937038421631,5.019937038421631,823595
2015-03-11,ANL,4.9120869636535645,4.980719089508057,4.87286901473999,4.9120869636535645,4.9120869636535645,1086228
2015-03-12,ANL,5.000328063964844,5.000328063964844,4.902282238006592,4.9611101150512695,4.9611101150512695,387574
2015-03-13,ANL,5.019937038421631,5.098373889923096,4.9611101150512695,5.049351215362549,5.049351215362549,571672
2015-03-16,ANL,5.049351215362549,5.049351215362549,4.902282238006592,4.9120869636535645,4.9120869636535645,161149
2015-03-17,ANL,4.951304912567139,4.951304912567139,4.823845863342285,4.87286901473999,4.87286901473999,312609
2015-03-18,ANL,4.823845863342285,4.853259086608887,3.892411947250366,4.186549186706543,4.186549186706543,5119553
2015-03-19,ANL,4.225767135620117,4.412054061889648,4.176743984222412,4.3140082359313965,4.3140082359313965,1010243
2015-03-20,ANL,4.363030910491943,4.549317836761475,4.363030910491943,4.5100998878479,4.5100998878479,535464
2015-03-23,ANL,4.5100998878479,4.5100998878479,4.5100998878479,4.5100998878479,4.5100998878479,0
2015-03-24,ANL,4.5591230392456055,4.647364139556885,4.363030910491943,4.412054061889648,4.412054061889648,507926
2015-03-25,ANL,4.441467761993408,4.490490913391113,4.3140082359313965,4.343421936035156,4.343421936035156,239174
2015-03-26,ANL,4.3140082359313965,4.451272010803223,4.068893909454346,4.23557186126709,4.23557186126709,1504401
2015-03-27,ANL,4.412054061889648,4.412054061889648,4.147331237792969,4.166940212249756,4.166940212249756,3113855
2015-03-30,ANL,4.245376110076904,4.245376110076904,3.5296430587768555,3.823780059814453,3.823780059814453,3904303
2015-03-31,ANL,3.823780059814453,4.255180835723877,3.823780059814453,4.166940212249756,4.166940212249756,2114321
2015-04-01,ANL,4.255180835723877,4.353227138519287,4.019871234893799,4.019871234893799,4.019871234893799,1471253
2015-04-02,ANL,4.166940212249756,4.264986038208008,4.039481163024902,4.20615816116333,4.20615816116333,741491
2015-04-03,ANL,4.245376110076904,4.5591230392456055,4.166940212249756,4.5297088623046875,4.5297088623046875,1672690
2015-04-06,ANL,4.608145236968994,4.74540901184082,4.5100998878479,4.706191062927246,4.706191062927246,1189751
2015-04-07,ANL,4.647364139556885,4.706191062927246,4.441467761993408,4.59834098815918,4.59834098815918,583401
2015-04-08,ANL,4.647364139556885,4.715995788574219,4.4316630363464355,4.578732013702393,4.578732013702393,861843
2015-04-09,ANL,4.5297088623046875,4.686582088470459,4.5100998878479,4.5100998878479,4.5100998878479,257533
2015-04-10,ANL,4.568926811218262,4.706191062927246,4.441467761993408,4.519904136657715,4.519904136657715,746080
2015-04-13,ANL,4.5100998878479,4.588535785675049,4.4610772132873535,4.47088098526001,4.47088098526001,188687
2015-04-14,ANL,4.47088098526001,4.500295162200928,4.3826398849487305,4.392445087432861,4.392445087432861,308529
2015-04-15,ANL,4.47088098526001,4.549317836761475,4.343421936035156,4.4316630363464355,4.4316630363464355,584421
2015-04-16,ANL,4.4610772132873535,4.843454837799072,4.412054061889648,4.706191062927246,4.706191062927246,1788962
2015-04-17,ANL,4.706191062927246,4.725800037384033,4.637558937072754,4.715995788574219,4.715995788574219,1638012
2015-04-20,ANL,4.804236888885498,4.804236888885498,4.608145236968994,4.676776885986328,4.676776885986328,906210
2015-04-21,ANL,4.657167911529541,4.706191062927246,4.421858787536621,4.549317836761475,4.549317836761475,233054
2015-04-22,ANL,4.5591230392456055,4.627754211425781,4.480686187744141,4.539513111114502,4.539513111114502,556373
2015-04-23,ANL,4.5297088623046875,4.617949962615967,4.451272010803223,4.47088098526001,4.47088098526001,237644
2015-04-24,ANL,4.451272010803223,4.519904136657715,4.421858787536621,4.451272010803223,4.451272010803223,330968
2015-04-27,ANL,4.4316630363464355,4.706191062927246,4.412054061889648,4.5100998878479,4.5100998878479,494157
2015-04-28,ANL,4.549317836761475,4.5591230392456055,4.372836112976074,4.480686187744141,4.480686187744141,480898
2015-04-29,ANL,4.637558937072754,4.637558937072754,4.333617210388184,4.3826398849487305,4.3826398849487305,610429
2015-04-30,ANL,4.451272010803223,4.5100998878479,3.921825885772705,4.225767135620117,4.225767135620117,482428
2015-05-01,ANL,4.225767135620117,4.225767135620117,4.225767135620117,4.225767135620117,4.225767135620117,0
2015-05-04,ANL,4.294398784637451,4.363030910491943,4.225767135620117,4.255180835723877,4.255180835723877,379925
2015-05-05,ANL,4.215962886810303,4.294398784637451,4.117917060852051,4.294398784637451,4.294398784637451,268752
2015-05-06,ANL,4.225767135620117,4.323812961578369,4.186549186706543,4.20615816116333,4.20615816116333,130551
2015-05-07,ANL,4.284595012664795,4.294398784637451,4.068893909454346,4.166940212249756,4.166940212249756,183587
2015-05-08,ANL,4.127721786499023,4.20615816116333,4.019871234893799,4.10811185836792,4.10811185836792,523735
2015-05-11,ANL,4.078699111938477,4.10811185836792,3.8826069831848145,3.9512391090393066,3.9512391090393066,1387108
2015-05-12,ANL,3.9316298961639404,3.9904580116271973,3.823780059814453,3.921825885772705,3.921825885772705,563512
2015-05-13,ANL,4.019871234893799,4.166940212249756,3.97084903717041,3.97084903717041,3.97084903717041,464579
2015-05-14,ANL,4.019871234893799,4.3140082359313965,4.019871234893799,4.23557186126709,4.23557186126709,1854238
2015-05-15,ANL,4.166940212249756,4.294398784637451,4.0296759605407715,4.098308086395264,4.098308086395264,171348
2015-05-18,ANL,4.20615816116333,4.20615816116333,4.0296759605407715,4.078699111938477,4.078699111938477,167269
2015-05-19,ANL,4.019871234893799,4.10811185836792,3.97084903717041,4.019871234893799,4.019871234893799,399813
2015-05-20,ANL,4.019871234893799,4.068893909454346,3.9512391090393066,3.9610440731048584,3.9610440731048584,227445
2015-05-21,ANL,4.0002617835998535,4.019871234893799,3.9316298961639404,3.9512391090393066,3.9512391090393066,163189
2015-05-22,ANL,3.9806530475616455,3.9806530475616455,3.902216911315918,3.9316298961639404,3.9316298961639404,385534
2015-05-25,ANL,3.9806530475616455,4.098308086395264,3.97084903717041,4.010066986083984,4.010066986083984,305469
2015-05-26,ANL,4.0590901374816895,4.0590901374816895,3.97084903717041,4.019871234893799,4.019871234893799,89754
2015-05-27,ANL,4.0296759605407715,4.127721786499023,3.9610440731048584,4.0296759605407715,4.0296759605407715,1029622
2015-05-28,ANL,4.019871234893799,4.049284934997559,3.921825885772705,4.039481163024902,4.039481163024902,547704
2015-05-29,ANL,4.019871234893799,4.088502883911133,4.0002617835998535,4.068893909454346,4.068893909454346,523735
2015-06-01,ANL,4.078699111938477,4.490490913391113,4.068893909454346,4.4316630363464355,4.4316630363464355,3296933
2015-06-02,ANL,4.412054061889648,4.4610772132873535,4.255180835723877,4.284595012664795,4.284595012664795,532914
2015-06-03,ANL,4.23557186126709,4.3140082359313965,4.166940212249756,4.176743984222412,4.176743984222412,303430
2015-06-04,ANL,4.225767135620117,4.490490913391113,4.137526035308838,4.372836112976074,4.372836112976074,2512604
2015-06-05,ANL,4.372836112976074,4.372836112976074,4.372836112976074,4.372836112976074,4.372836112976074,0
2015-06-08,ANL,4.372836112976074,4.372836112976074,4.372836112976074,4.372836112976074,4.372836112976074,0
2015-06-09,ANL,4.970913887023926,5.088569164276123,4.804236888885498,4.853259086608887,4.853259086608887,3629431
2015-06-10,ANL,4.87286901473999,4.931695938110352,4.686582088470459,4.706191062927246,4.706191062927246,1018403
2015-06-11,ANL,4.696385860443115,5.147396087646484,4.657167911529541,5.068960189819336,5.068960189819336,5702445
2015-06-12,ANL,5.196418762207031,5.382706165313721,5.010132789611816,5.147396087646484,5.147396087646484,5838606
2015-06-15,ANL,5.196418762207031,5.2846598625183105,5.078763961791992,5.098373889923096,5.098373889923096,2138799
2015-06-16,ANL,5.186614990234375,5.470946788787842,5.000328063964844,5.37290096282959,5.37290096282959,9572581
2015-06-17,ANL,5.490555763244629,6.176876068115234,5.470946788787842,5.892542839050293,5.892542839050293,19689806
2015-06-18,ANL,5.961174964904785,6.078829765319824,5.686647891998291,5.745474815368652,5.745474815368652,4478015
