Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2015-01-01,FFC,117.11000061035156,118.58000183105469,117.11000061035156,118.11000061035156,34.993831634521484,582100
2015-01-02,FFC,118.4800033569336,120.4800033569336,118.19999694824219,119.43000030517578,35.3848991394043,713000
2015-01-05,FFC,119.9000015258789,121.58000183105469,119.5,120.04000091552734,35.56565475463867,1800600
2015-01-06,FFC,120.1500015258789,120.9000015258789,118.5,119.75,35.4797248840332,1120000
2015-01-07,FFC,119.97000122070312,120.13999938964844,119.20999908447266,119.41999816894531,35.38195037841797,706000
2015-01-08,FFC,119.5,120.16999816894531,119.01000213623047,119.9800033569336,35.547874450683594,2429200
2015-01-09,FFC,119.69999694824219,120.69999694824219,119.69999694824219,120.5,35.70194625854492,1382900
2015-01-12,FFC,120.75,122.25,120.25,121.0999984741211,35.87971496582031,1721600
2015-01-13,FFC,121.25,121.94999694824219,120.75,121.44000244140625,35.98044967651367,1001400
2015-01-14,FFC,121.5,122.16999816894531,121.19999694824219,121.45999908447266,35.986366271972656,1130300
2015-01-15,FFC,121.5999984741211,122.69999694824219,121.5999984741211,122.19000244140625,36.2026481628418,1137300
2015-01-16,FFC,122.0999984741211,123.30000305175781,122.0999984741211,123.11000061035156,36.47523880004883,1048600
2015-01-19,FFC,122.80000305175781,124.9000015258789,122.80000305175781,124.08999633789062,36.76557922363281,1269500
2015-01-20,FFC,124.75,127.0,124.01000213623047,126.36000061035156,37.43815231323242,3802100
2015-01-21,FFC,126.94000244140625,132.6699981689453,126.94000244140625,131.9499969482422,39.09436798095703,18187100
2015-01-22,FFC,131.58999633789062,132.25,129.0,129.6300048828125,38.40699768066406,5003000
2015-01-23,FFC,129.25,131.60000610351562,128.8000030517578,130.10000610351562,38.54624557495117,2981900
2015-01-26,FFC,133.00999450683594,136.4499969482422,132.5,135.02000427246094,40.003944396972656,7502800
2015-01-27,FFC,135.38999938964844,137.8000030517578,133.5,135.5,40.14616012573242,5547900
2015-01-28,FFC,135.5,136.5,135.10000610351562,135.50999450683594,40.14912796020508,2475500
2015-01-29,FFC,135.75,136.5,132.39999389648438,132.94000244140625,39.3876838684082,3232600
2015-01-30,FFC,133.5,135.5500030517578,128.50999450683594,131.8699951171875,39.070655822753906,12130700
