Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2018-05-14,AGP,92.0,92.0,88.43000030517578,88.83000183105469,69.93679809570312,695500
2018-05-15,AGP,89.0,93.2699966430664,87.5,92.98999786376953,73.21202087402344,586000
2018-05-16,AGP,93.5,94.7300033569336,92.55000305175781,93.1500015258789,73.3379898071289,379000
2018-05-17,AGP,93.0,93.4000015258789,90.01000213623047,90.30999755859375,71.10202026367188,87500
2018-05-18,AGP,90.9800033569336,91.5,89.5,90.70999908447266,71.41695404052734,137000
2018-05-21,AGP,91.0,93.25,91.0,91.5999984741211,72.1176528930664,229500
2018-05-22,AGP,92.75,94.25,92.5,93.7699966430664,73.82611846923828,382000
2018-05-23,AGP,93.1500015258789,94.0,92.62000274658203,93.16000366210938,74.33679962158203,186500
2018-05-24,AGP,93.47000122070312,97.4800033569336,92.3499984741211,95.8499984741211,76.48328399658203,605500
2018-05-25,AGP,96.0,96.0,94.30000305175781,95.16000366210938,75.93270874023438,367000
2018-05-28,AGP,95.0,95.75,93.0,93.27999877929688,74.43256378173828,278500
2018-05-29,AGP,93.26000213623047,94.75,93.0,94.1500015258789,75.12677001953125,163500
2018-05-30,AGP,94.23999786376953,94.5999984741211,92.75,93.6500015258789,74.72779083251953,148500
2018-05-31,AGP,93.30999755859375,95.69999694824219,92.72000122070312,94.19000244140625,75.15869903564453,296500
2018-06-01,AGP,93.6500015258789,96.9000015258789,93.5,96.05000305175781,76.64287567138672,432500
2018-06-04,AGP,96.0,96.44999694824219,94.51000213623047,95.3499984741211,76.0843276977539,192500
2018-06-05,AGP,95.0999984741211,100.11000061035156,93.5,100.11000061035156,79.8825454711914,1892500
2018-06-06,AGP,102.19999694824219,103.47000122070312,98.80999755859375,99.26000213623047,79.20427703857422,2146000
2018-06-07,AGP,99.30000305175781,101.80000305175781,98.5,100.62000274658203,80.28949737548828,1488500
2018-06-08,AGP,100.62000274658203,100.62000274658203,100.62000274658203,100.62000274658203,80.28949737548828,0
